latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-3.9969,121.7787,324.7,1,1,2026-01-18,0708,Aqua,MODIS,78,61.03,299.8,17,D,0
-3.9982,121.7696,322,1,1,2026-01-18,0708,Aqua,MODIS,70,61.03,299.2,13.6,D,0
-2.9127,121.8004,313.5,1.1,1,2026-01-18,0708,Aqua,MODIS,64,61.03,298.2,6.3,D,0
-2.9698,121.3548,319.7,1,1,2026-01-18,0708,Aqua,MODIS,67,61.03,300,10.6,D,0
-2.8317,121.6049,317.7,1,1,2026-01-18,0708,Aqua,MODIS,70,61.03,298.3,8.4,D,0
-2.833,121.596,320,1,1,2026-01-18,0708,Aqua,MODIS,74,61.03,298.7,10.5,D,0
-2.7845,121.6655,324.6,1.1,1,2026-01-18,0708,Aqua,MODIS,79,61.03,294.3,17.8,D,0
-2.754,121.6244,315.9,1,1,2026-01-18,0708,Aqua,MODIS,51,61.03,292.4,7.8,D,0
-2.6193,121.6573,321.9,1.1,1,2026-01-18,0708,Aqua,MODIS,76,61.03,296,13.4,D,0
-2.6207,121.6481,324,1.1,1,2026-01-18,0708,Aqua,MODIS,78,61.03,298.8,15.3,D,0
-2.6158,121.6192,325.8,1,1,2026-01-18,0708,Aqua,MODIS,80,61.03,299,16.9,D,0
-2.5408,121.6298,315.7,1.1,1,2026-01-18,0708,Aqua,MODIS,34,61.03,296.2,8.2,D,0
-2.5474,121.5846,323.6,1,1,2026-01-18,0708,Aqua,MODIS,29,61.03,301.6,12.2,D,0
-2.5765,121.3851,334.8,1,1,2026-01-18,0708,Aqua,MODIS,82,61.03,296.7,29.1,D,2
-2.5778,121.3761,327.1,1,1,2026-01-18,0708,Aqua,MODIS,81,61.03,298.8,18.7,D,2
-2.5398,121.574,318.8,1,1,2026-01-18,0708,Aqua,MODIS,14,61.03,299.5,7.8,D,0
-2.5411,121.5649,324.7,1,1,2026-01-18,0708,Aqua,MODIS,51,61.03,300.3,14.2,D,0
-2.4578,121.0065,310.3,1,1,2026-01-18,0708,Aqua,MODIS,37,61.03,290.1,4.2,D,0
-2.0326,120.8229,311.4,1,1,2026-01-18,0708,Aqua,MODIS,36,61.03,295.8,4.5,D,0
-2.1805,119.3626,316,1,1,2026-01-18,0708,Aqua,MODIS,74,61.03,294,8.5,D,0
-1.5815,122.1167,321.1,1.1,1.1,2026-01-18,0708,Aqua,MODIS,75,61.03,298.7,12.1,D,0
-1.5645,121.4883,312.9,1.1,1,2026-01-18,0708,Aqua,MODIS,31,61.03,294.2,7.3,D,0
-1.5435,121.4973,320.2,1.1,1,2026-01-18,0708,Aqua,MODIS,55,61.03,297.5,15,D,0
-1.5346,121.4958,320.2,1.1,1,2026-01-18,0708,Aqua,MODIS,69,61.03,296.6,15.2,D,0
-1.8139,119.4657,310.8,1,1,2026-01-18,0708,Aqua,MODIS,61,61.03,295.9,4.4,D,0
-1.6776,120.2126,314,1,1,2026-01-18,0708,Aqua,MODIS,63,61.03,296.4,8.7,D,0
-1.6789,120.2039,313.3,1,1,2026-01-18,0708,Aqua,MODIS,55,61.03,297.3,8.3,D,0
-1.7634,119.5032,334.3,1,1,2026-01-18,0708,Aqua,MODIS,88,61.03,294.7,29.9,D,0
-1.7647,119.4943,332.4,1,1,2026-01-18,0708,Aqua,MODIS,86,61.03,295.7,26.9,D,0
-1.7547,119.5019,308.6,1,1,2026-01-18,0708,Aqua,MODIS,45,61.03,293.7,3.6,D,0
-1.4015,121.5272,312.2,1.1,1,2026-01-18,0708,Aqua,MODIS,36,61.03,296.2,6.9,D,0
-1.6757,119.4753,315.3,1,1,2026-01-18,0708,Aqua,MODIS,70,61.03,296.1,7.6,D,0
-1.2719,121.7124,322.9,1.1,1,2026-01-18,0708,Aqua,MODIS,79,61.03,297.6,17,D,0
-1.0093,121.493,323.9,1.1,1,2026-01-18,0708,Aqua,MODIS,71,61.03,298,15,D,0
0.1077,111.2362,320.3,3.4,1.7,2026-01-18,0709,Aqua,MODIS,0,61.03,292.1,80.6,D,0
-0.8512,115.0422,304,1.7,1.3,2026-01-18,0709,Aqua,MODIS,19,61.03,282.5,8.8,D,0
-0.1627,117.1097,311.6,1.2,1.1,2026-01-18,0709,Aqua,MODIS,60,61.03,293.2,7.9,D,0
0.3379,120.2177,316.6,1,1,2026-01-18,0709,Aqua,MODIS,58,61.03,298.6,7,D,0
0.5012,120.7685,315.4,1,1,2026-01-18,0709,Aqua,MODIS,68,61.03,298.5,5.9,D,0
-0.0165,117.2463,316.1,1.2,1.1,2026-01-18,0709,Aqua,MODIS,70,61.03,298.5,11.3,D,0
-0.018,117.2361,311.6,1.2,1.1,2026-01-18,0709,Aqua,MODIS,61,61.03,297.2,6.8,D,0
0.6165,120.7345,313.8,1,1,2026-01-18,0709,Aqua,MODIS,65,61.03,293.8,8.6,D,0
0.2961,116.3097,311.6,1.3,1.1,2026-01-18,0709,Aqua,MODIS,61,61.03,283.3,12.7,D,0
0.4797,117.2156,314.8,1.2,1.1,2026-01-18,0709,Aqua,MODIS,63,61.03,299.3,9.2,D,0
1.0354,120.8198,315.5,1,1,2026-01-18,0709,Aqua,MODIS,14,61.03,301.2,8,D,2
0.6851,117.5507,312,1.1,1.1,2026-01-18,0709,Aqua,MODIS,55,61.03,296.6,7,D,2
0.8271,117.5175,313,1.1,1.1,2026-01-18,0709,Aqua,MODIS,56,61.03,297.5,8.3,D,0
-0.0489,110.7015,309.1,3.8,1.8,2026-01-18,0709,Aqua,MODIS,62,61.03,292.7,34.6,D,0
0.9695,117.1069,312.4,1.2,1.1,2026-01-18,0709,Aqua,MODIS,53,61.03,297.6,7.5,D,0
1.0706,117.1692,318.1,1.2,1.1,2026-01-18,0709,Aqua,MODIS,31,61.03,298.7,11.4,D,0
1.0676,117.1492,321,1.2,1.1,2026-01-18,0709,Aqua,MODIS,62,61.03,298.3,14.7,D,0
1.0662,117.1394,319.7,1.2,1.1,2026-01-18,0709,Aqua,MODIS,69,61.03,297.9,13.4,D,0
1.0616,117.1089,312.6,1.2,1.1,2026-01-18,0709,Aqua,MODIS,63,61.03,298,6.1,D,0
1.1196,117.1106,315.7,1.2,1.1,2026-01-18,0709,Aqua,MODIS,70,61.03,299,10.2,D,0
1.1682,117.2,323.6,1.2,1.1,2026-01-18,0709,Aqua,MODIS,77,61.03,298.8,19.7,D,0
1.1791,117.2089,338.7,1.2,1.1,2026-01-18,0709,Aqua,MODIS,90,61.03,293.5,44,D,0
1.1775,117.1986,323.2,1.2,1.1,2026-01-18,0709,Aqua,MODIS,71,61.03,297.7,18.9,D,0
0.5509,112.3499,321,2.7,1.6,2026-01-18,0709,Aqua,MODIS,78,61.03,289.3,63.6,D,0
0.5473,112.3265,309.4,2.7,1.6,2026-01-18,0709,Aqua,MODIS,55,61.03,288.2,21.7,D,0
0.3865,111.2666,309.2,3.3,1.7,2026-01-18,0709,Aqua,MODIS,61,61.03,291.8,25.1,D,0
0.2285,110.005,307.5,4.3,1.9,2026-01-18,0709,Aqua,MODIS,54,61.03,292.3,30.6,D,0
1.3856,117.2269,313.9,1.1,1.1,2026-01-18,0709,Aqua,MODIS,65,61.03,300.1,6.8,D,0
0.8921,113.0403,313.9,2.3,1.5,2026-01-18,0709,Aqua,MODIS,72,61.03,287.8,32,D,0
0.5689,110.7382,311.8,3.7,1.8,2026-01-18,0709,Aqua,MODIS,68,61.03,291.9,41.4,D,0
0.8911,113.0335,313.4,2.3,1.5,2026-01-18,0709,Aqua,MODIS,72,61.03,287.7,30.7,D,0
0.5641,110.7312,308.5,3.7,1.8,2026-01-18,0709,Aqua,MODIS,62,61.03,291.7,28.9,D,0
0.8787,111.8038,309.8,3,1.6,2026-01-18,0709,Aqua,MODIS,34,61.03,291.8,20.3,D,0
0.8929,111.8018,322.1,3,1.6,2026-01-18,0709,Aqua,MODIS,81,61.03,293.4,74.4,D,0
0.8862,111.8218,313,2.9,1.6,2026-01-18,0709,Aqua,MODIS,72,61.03,291.7,35.8,D,0
0.8822,111.7966,320.4,3,1.6,2026-01-18,0709,Aqua,MODIS,79,61.03,292.8,67.2,D,0
1.9909,117.5088,321.3,1.1,1,2026-01-18,0709,Aqua,MODIS,77,61.03,297,15.3,D,0
-0.4849,119.9756,310.1,1,1,2026-01-18,0709,Aqua,MODIS,18,61.03,293.7,5.7,D,0
-1.1523,113.3281,314.1,2.4,1.5,2026-01-18,0709,Aqua,MODIS,74,61.03,285.7,35.9,D,0
3.9753,117.2425,314.9,1.1,1,2026-01-18,0710,Aqua,MODIS,64,61.03,298.6,7.5,D,0
3.9822,117.0377,320.6,1.1,1,2026-01-18,0710,Aqua,MODIS,76,61.03,298.5,13.1,D,0
3.989,117.0311,311.5,1.1,1,2026-01-18,0710,Aqua,MODIS,62,61.03,298.4,5.1,D,0
3.9456,117.0432,313.4,1.1,1,2026-01-18,0710,Aqua,MODIS,66,61.03,298.5,6.4,D,0
2.7641,117.6142,307.8,1.1,1,2026-01-18,0710,Aqua,MODIS,59,61.03,288.7,5.7,D,0
3.9767,117.2519,314,1.1,1,2026-01-18,0710,Aqua,MODIS,58,61.03,299.3,6.6,D,0
1.208,98.9075,303.3,1.5,1.2,2026-01-18,0847,Aqua,MODIS,55,61.03,274.4,8.9,D,0
2.6469,97.8107,335.6,1.3,1.1,2026-01-18,0848,Aqua,MODIS,88,61.03,298,46.1,D,0
2.6751,97.795,320.7,1.3,1.1,2026-01-18,0848,Aqua,MODIS,77,61.03,298.5,16,D,0
2.6734,97.7836,326,1.3,1.1,2026-01-18,0848,Aqua,MODIS,82,61.03,299.4,24.6,D,0
4.199,96.1086,315.3,1.1,1,2026-01-18,0848,Aqua,MODIS,72,61.03,300.4,7.9,D,0
2.67,97.7608,313.7,1.3,1.1,2026-01-18,0848,Aqua,MODIS,39,61.03,297,9.6,D,0
2.6757,97.7882,326.5,1.3,1.1,2026-01-18,0848,Aqua,MODIS,82,61.03,299.4,25,D,0
2.9543,97.4551,317.7,1.3,1.1,2026-01-18,0848,Aqua,MODIS,65,61.03,301,12.1,D,0
4.1885,96.1003,342.9,1.1,1,2026-01-18,0848,Aqua,MODIS,70,61.03,305.1,46.5,D,0
3.8325,96.6357,320.1,1.2,1.1,2026-01-18,0848,Aqua,MODIS,78,61.03,299.5,13.3,D,0
4.5246,95.803,317.9,1.1,1,2026-01-18,0848,Aqua,MODIS,75,61.03,300.1,10.3,D,0
4.5276,95.8896,315,1.1,1,2026-01-18,0848,Aqua,MODIS,71,61.03,298.3,7.3,D,0
4.4248,96.0045,315.7,1.1,1,2026-01-18,0848,Aqua,MODIS,72,61.03,298.5,9,D,0
4.4501,96.7442,304.6,1.2,1.1,2026-01-18,0848,Aqua,MODIS,18,61.03,288.2,5,D,0
1.4042,97.2815,313,1.2,1.1,2026-01-18,0848,Aqua,MODIS,53,61.03,285.8,11.1,D,0
2.2033,98.4199,304,1.4,1.2,2026-01-18,0848,Aqua,MODIS,17,61.03,279.4,8.9,D,0
-1.8895,115.8611,309.4,1.7,1.3,2026-01-18,1340,Terra,MODIS,77,61.03,284.8,19.5,N,2
1.0745,109.1003,311.4,1,1,2026-01-18,1341,Terra,MODIS,82,61.03,294.9,10.1,N,0
4.1992,96.1051,318.1,1.7,1.3,2026-01-18,2105,Aqua,MODIS,96,61.03,284.2,36.5,N,0
0.4911,127.9837,322.3,1.2,1.1,2026-01-19,0022,Terra,MODIS,59,61.03,299.9,17.7,D,2
0.4249,109.0362,310.1,1.3,1.1,2026-01-19,0200,Terra,MODIS,69,61.03,291.8,9.5,D,0
-4.0042,136.1378,318.3,1,1,2026-01-19,0608,Aqua,MODIS,78,61.03,296.6,12.6,D,0
-2.8065,133.0045,314.6,1.2,1.1,2026-01-19,0608,Aqua,MODIS,62,61.03,296,7.9,D,2
-3.8364,136.388,313.1,1,1,2026-01-19,0608,Aqua,MODIS,72,61.03,292.9,8.8,D,0
-3.8352,136.3968,311.9,1,1,2026-01-19,0608,Aqua,MODIS,71,61.03,294,7.8,D,0
-4.0145,136.0678,317.6,1,1,2026-01-19,0608,Aqua,MODIS,77,61.03,295.2,11.2,D,0
-2.816,133.0058,316.9,1.2,1.1,2026-01-19,0608,Aqua,MODIS,71,61.03,296.4,10.4,D,2
-3.1114,112.5838,330.3,1.1,1,2026-01-19,0746,Aqua,MODIS,84,61.03,294.2,26.8,D,0
-3.11,112.5933,316.3,1.1,1,2026-01-19,0746,Aqua,MODIS,70,61.03,292.8,9.8,D,0
-2.4533,112.1588,314,1.1,1,2026-01-19,0746,Aqua,MODIS,52,61.03,296.8,7,D,0
-2.1992,110.7353,336.7,1,1,2026-01-19,0747,Aqua,MODIS,89,61.03,297.3,31.8,D,0
-2.6196,110.962,329.5,1,1,2026-01-19,0747,Aqua,MODIS,83,61.03,296.6,23.3,D,0
-2.4389,111.0569,312.1,1,1,2026-01-19,0747,Aqua,MODIS,62,61.03,295.1,5.2,D,0
-2.8326,107.771,313.2,1.3,1.1,2026-01-19,0747,Aqua,MODIS,67,61.03,285,11.5,D,0
-1.8861,113.1787,311.4,1.2,1.1,2026-01-19,0747,Aqua,MODIS,63,61.03,289.5,7,D,0
-1.9868,111.2523,310.7,1,1,2026-01-19,0747,Aqua,MODIS,62,61.03,287.4,5.5,D,0
-1.9881,111.2435,309.7,1,1,2026-01-19,0747,Aqua,MODIS,60,61.03,288.4,5,D,0
-1.8984,111.6667,307,1,1,2026-01-19,0747,Aqua,MODIS,47,61.03,282.2,4.8,D,0
-1.9021,111.4412,317,1,1,2026-01-19,0747,Aqua,MODIS,73,61.03,287.6,11.1,D,0
-1.9034,111.4324,327.1,1,1,2026-01-19,0747,Aqua,MODIS,83,61.03,290,21.8,D,0
-1.5517,113.359,324.7,1.2,1.1,2026-01-19,0747,Aqua,MODIS,80,61.03,291.9,21.9,D,0
-1.5128,113.2709,309.4,1.2,1.1,2026-01-19,0747,Aqua,MODIS,54,61.03,289.1,5.7,D,0
-1.4616,113.3221,310.6,1.2,1.1,2026-01-19,0747,Aqua,MODIS,16,61.03,288.8,5.3,D,0
-1.4632,113.3114,346.2,1.2,1.1,2026-01-19,0747,Aqua,MODIS,94,61.03,291.3,66.6,D,0
-1.4307,113.1975,316.1,1.2,1.1,2026-01-19,0747,Aqua,MODIS,70,61.03,291.8,11.4,D,0
-1.0451,114.3327,310,1.5,1.2,2026-01-19,0747,Aqua,MODIS,38,61.03,289.8,6.8,D,0
-1.0618,109.6696,318.9,1,1,2026-01-19,0747,Aqua,MODIS,75,61.03,294.1,11.8,D,0
-0.8866,110.2371,336,1,1,2026-01-19,0747,Aqua,MODIS,89,61.03,293.5,32.9,D,0
-0.7763,110.2943,310.1,1,1,2026-01-19,0747,Aqua,MODIS,63,61.03,290.8,5.5,D,0
-0.5126,109.9618,326.4,1,1,2026-01-19,0747,Aqua,MODIS,84,61.03,279.7,23.8,D,0
-0.5139,109.9531,302.9,1,1,2026-01-19,0747,Aqua,MODIS,53,61.03,279.9,4.1,D,0
0.2033,111.9416,306.1,1.1,1,2026-01-19,0747,Aqua,MODIS,58,61.03,282.5,7,D,0
0.2953,111.8158,304.6,1.1,1,2026-01-19,0747,Aqua,MODIS,56,61.03,279,7,D,0
0.1557,110.8611,318.5,1,1,2026-01-19,0747,Aqua,MODIS,60,61.03,283.3,14.2,D,0
0.1813,110.9749,309.5,1,1,2026-01-19,0747,Aqua,MODIS,67,61.03,288,6,D,0
0.1645,110.8598,321.9,1,1,2026-01-19,0747,Aqua,MODIS,81,61.03,284.4,17.2,D,0
0.1632,110.851,316.4,1,1,2026-01-19,0747,Aqua,MODIS,61,61.03,284.6,11.9,D,0
0.2495,111.3778,327.7,1,1,2026-01-19,0747,Aqua,MODIS,85,61.03,295,22.7,D,0
0.2482,111.3687,322.7,1,1,2026-01-19,0747,Aqua,MODIS,81,61.03,294.1,17,D,0
0.2133,109.6031,304.7,1,1,2026-01-19,0747,Aqua,MODIS,37,61.03,278,4.6,D,0
0.212,109.5943,315.2,1,1,2026-01-19,0747,Aqua,MODIS,55,61.03,278.8,12,D,0
0.325,109.2475,308.4,1,1,2026-01-19,0747,Aqua,MODIS,63,61.03,283.6,6,D,0
0.3873,108.976,315.9,1,1,2026-01-19,0747,Aqua,MODIS,75,61.03,279.9,12.6,D,0
0.3951,108.96,306.6,1,1,2026-01-19,0747,Aqua,MODIS,0,61.03,281.1,5.5,D,0
0.4159,109.0396,306.9,1,1,2026-01-19,0747,Aqua,MODIS,41,61.03,273.4,5.9,D,0
0.8901,111.8371,310.3,1.1,1,2026-01-19,0747,Aqua,MODIS,51,61.03,291.6,7.2,D,0
0.7721,110.4041,314.9,1,1,2026-01-19,0747,Aqua,MODIS,73,61.03,290.7,8.5,D,0
0.6432,109.5242,312.4,1,1,2026-01-19,0747,Aqua,MODIS,69,61.03,291.2,7.6,D,0
0.7822,110.4116,315,1,1,2026-01-19,0747,Aqua,MODIS,73,61.03,291,8.7,D,0
0.8577,110.8535,307.6,1,1,2026-01-19,0747,Aqua,MODIS,59,61.03,288.9,4.4,D,0
0.7902,109.6332,305.7,1,1,2026-01-19,0747,Aqua,MODIS,58,61.03,275,5.5,D,0
1.8579,109.4736,323.5,1,1,2026-01-19,0748,Aqua,MODIS,76,61.03,296.2,16.8,D,0
1.3012,109.848,312.9,1,1,2026-01-19,0748,Aqua,MODIS,68,61.03,293.2,7.1,D,0
1.8592,109.4823,347.6,1,1,2026-01-19,0748,Aqua,MODIS,94,61.03,297.6,53.2,D,0
1.0724,109.1,308.6,1,1,2026-01-19,0748,Aqua,MODIS,61,61.03,282,6.3,D,0
0.9257,109.0522,306.5,1,1,2026-01-19,0748,Aqua,MODIS,63,61.03,272.3,7,D,0
0.927,109.0611,306,1,1,2026-01-19,0748,Aqua,MODIS,62,61.03,273.9,6.9,D,0
-8.2702,123.5036,317.3,1.4,1.2,2026-01-19,1240,Terra,MODIS,93,61.03,286.5,24.7,N,1
-3.8996,122.4137,304.5,1.4,1.2,2026-01-19,1241,Terra,MODIS,60,61.03,290.4,6.2,N,2
-3.8721,122.4043,306.5,1.4,1.2,2026-01-19,1241,Terra,MODIS,68,61.03,290.8,8.3,N,2
-3.8738,122.392,305.3,1.4,1.2,2026-01-19,1241,Terra,MODIS,64,61.03,290.2,7.4,N,2
0.4838,127.9995,306.6,1.2,1.1,2026-01-19,1242,Terra,MODIS,54,61.03,292.3,6.9,N,2
0.491,127.9876,306.6,1.1,1.1,2026-01-19,1828,Aqua,MODIS,69,61.03,291.2,6.6,N,2
0.4895,127.9976,306.2,1.1,1.1,2026-01-19,1828,Aqua,MODIS,67,61.03,292.9,6.4,N,2
-1.4597,127.442,307.1,1.2,1.1,2026-01-19,1828,Aqua,MODIS,52,61.03,280.1,9.2,N,2
4.7539,96.4313,309.4,1,1,2026-01-20,0239,Terra,MODIS,67,61.03,284.9,9.7,D,0
-2.9426,121.6991,317.7,1.5,1.2,2026-01-20,0646,Aqua,MODIS,58,61.03,290.9,20.5,D,0
-2.9361,121.7039,319.7,1.5,1.2,2026-01-20,0646,Aqua,MODIS,72,61.03,287.8,22.7,D,0
1.4032,97.2272,317.5,1.3,1.1,2026-01-20,0826,Aqua,MODIS,51,61.03,296.1,16.1,D,0
0.2882,99.2487,304.9,1,1,2026-01-20,0826,Aqua,MODIS,56,61.03,281,4.4,D,0
1.4049,97.2383,311.7,1.3,1.1,2026-01-20,0826,Aqua,MODIS,38,61.03,295.5,9.4,D,0
2.3436,98.5242,319.2,1.1,1,2026-01-20,0826,Aqua,MODIS,79,61.03,282.5,18.9,D,0
2.6439,97.819,320.7,1.1,1.1,2026-01-20,0826,Aqua,MODIS,66,61.03,283.1,20.2,D,0
1.086,109.1071,322.1,1.1,1,2026-01-21,0141,Terra,MODIS,81,61.03,290.2,19.1,D,0
-1.8976,115.8627,317.3,1,1,2026-01-21,0725,Aqua,MODIS,76,61.03,281.1,11.5,D,2
-1.6674,116.1722,311.1,1,1,2026-01-21,0725,Aqua,MODIS,61,61.03,287.3,5.7,D,0
-1.7086,114.317,310.6,1.1,1,2026-01-21,0725,Aqua,MODIS,0,61.03,270.5,9.8,D,0
-1.6995,114.3157,303,1.1,1,2026-01-21,0725,Aqua,MODIS,16,61.03,270.4,4.1,D,0
-1.6727,114.3158,314.3,1.1,1,2026-01-21,0725,Aqua,MODIS,66,61.03,273.9,11.6,D,0
-1.6636,114.3144,318.1,1.1,1,2026-01-21,0725,Aqua,MODIS,78,61.03,273.8,15.8,D,0
-1.5403,113.9616,303.7,1.1,1.1,2026-01-21,0725,Aqua,MODIS,52,61.03,278.4,4.2,D,0
-1.5426,113.5552,318.2,1.2,1.1,2026-01-21,0725,Aqua,MODIS,77,61.03,274.7,17.5,D,0
-1.5504,113.3667,303.5,1.2,1.1,2026-01-21,0725,Aqua,MODIS,52,61.03,276.2,5.6,D,0
-1.4497,113.5559,308.7,1.2,1.1,2026-01-21,0725,Aqua,MODIS,66,61.03,280.1,8.2,D,0
-1.4511,113.5457,304.8,1.2,1.1,2026-01-21,0725,Aqua,MODIS,55,61.03,278.5,5.3,D,0
-0.7874,116.2016,308,1,1,2026-01-21,0725,Aqua,MODIS,56,61.03,286.6,4.3,D,0
-0.7754,115.1447,315,1,1,2026-01-21,0725,Aqua,MODIS,72,61.03,287.4,10.2,D,0
-0.8571,114.015,306.9,1.1,1,2026-01-21,0725,Aqua,MODIS,62,61.03,278.6,5.9,D,0
-0.7989,114.0398,306.5,1.1,1,2026-01-21,0725,Aqua,MODIS,53,61.03,279.3,5.2,D,0
-0.4862,114.5956,311.2,1,1,2026-01-21,0725,Aqua,MODIS,67,61.03,285.4,7.9,D,0
0.4402,116.2542,309.3,1,1,2026-01-21,0726,Aqua,MODIS,58,61.03,291.6,4.7,D,0
-0.5358,110.1095,305.7,2,1.4,2026-01-21,0726,Aqua,MODIS,0,61.03,268.9,18.5,D,0
0.4415,116.263,323.5,1,1,2026-01-21,0726,Aqua,MODIS,80,61.03,293.1,17.3,D,0
0.5973,117.199,313.5,1.1,1,2026-01-21,0726,Aqua,MODIS,43,61.03,293.8,7.4,D,0
-0.3726,110.0974,305.2,2,1.4,2026-01-21,0726,Aqua,MODIS,41,61.03,279.7,12.1,D,0
-0.3789,110.0916,305.9,2,1.4,2026-01-21,0726,Aqua,MODIS,33,61.03,280.7,11.9,D,0
-0.1391,111.5217,310.6,1.5,1.2,2026-01-21,0726,Aqua,MODIS,69,61.03,284.6,12,D,0
-0.0474,109.973,305.7,2,1.4,2026-01-21,0726,Aqua,MODIS,40,61.03,285.6,10.2,D,0
1.0846,117.1147,314.2,1.1,1,2026-01-21,0726,Aqua,MODIS,65,61.03,272.5,15.9,D,0
0.0856,109.999,310.8,2,1.4,2026-01-21,0726,Aqua,MODIS,60,61.03,286.2,19.3,D,0
0.0786,109.9951,312.8,2,1.4,2026-01-21,0726,Aqua,MODIS,70,61.03,286.5,23.4,D,0
0.1354,110.2093,314.4,1.9,1.3,2026-01-21,0726,Aqua,MODIS,72,61.03,287.3,27.3,D,0
0.2727,110.8965,314.4,1.7,1.3,2026-01-21,0726,Aqua,MODIS,73,61.03,286.6,20.8,D,0
0.2706,110.8821,307,1.7,1.3,2026-01-21,0726,Aqua,MODIS,60,61.03,285.8,9.3,D,0
0.8604,110.9042,332.7,1.6,1.3,2026-01-21,0726,Aqua,MODIS,88,61.03,289.9,57.1,D,0
0.8583,110.89,358.5,1.6,1.3,2026-01-21,0726,Aqua,MODIS,99,61.03,289.7,159.8,D,0
0.8563,110.8758,309.2,1.6,1.3,2026-01-21,0726,Aqua,MODIS,63,61.03,287.5,9.6,D,0
0.8514,110.8989,362.3,1.6,1.3,2026-01-21,0726,Aqua,MODIS,100,61.03,291.1,180.5,D,0
0.8492,110.8847,337.5,1.6,1.3,2026-01-21,0726,Aqua,MODIS,90,61.03,290.1,72,D,0
0.8624,110.8973,343.4,1.6,1.3,2026-01-21,0726,Aqua,MODIS,93,61.03,290,92.4,D,0
0.8602,110.8831,325.9,1.6,1.3,2026-01-21,0726,Aqua,MODIS,84,61.03,287.4,40.4,D,0
0.8178,110.4537,317.8,1.8,1.3,2026-01-21,0726,Aqua,MODIS,73,61.03,282.6,30.8,D,0
2.6191,117.4403,339.6,1.2,1.1,2026-01-21,0726,Aqua,MODIS,91,61.03,297.9,47.4,D,0
0.1672,109.2542,302.6,1.1,1,2026-01-21,1945,Aqua,MODIS,50,61.03,280.6,6.7,N,0
-1.5674,127.4307,310,1.2,1.1,2026-01-22,0042,Terra,MODIS,9,61.03,289.6,5.7,D,2
-2.008,121.4289,313.7,1.4,1.2,2026-01-22,0042,Terra,MODIS,52,61.03,295.7,9.9,D,2
-2.0164,121.4153,312.2,1.4,1.2,2026-01-22,0042,Terra,MODIS,39,61.03,295.4,8.4,D,2
-2.5737,121.3746,310.4,1.3,1.1,2026-01-22,0042,Terra,MODIS,54,61.03,290.7,10.1,D,2
-2.5754,121.3861,336,1.3,1.1,2026-01-22,0042,Terra,MODIS,90,61.03,290.7,52.4,D,2
-3.9062,122.4147,311.8,1.1,1.1,2026-01-22,0043,Terra,MODIS,70,61.03,294.4,6.8,D,2
-3.8699,122.4061,317.5,1.1,1.1,2026-01-22,0043,Terra,MODIS,77,61.03,296.8,11.5,D,2
-1.3382,122.4558,322.2,3.4,1.7,2026-01-22,0625,Aqua,MODIS,71,61.03,286.6,89.4,D,0
-1.3354,122.4604,321.3,3.4,1.7,2026-01-22,0625,Aqua,MODIS,70,61.03,286.3,90.9,D,0
-0.6852,128.193,311.4,1.2,1.1,2026-01-22,0625,Aqua,MODIS,42,61.03,293.7,9.6,D,0
-2.446,133.1354,312.7,1.1,1,2026-01-22,0625,Aqua,MODIS,48,61.03,293.5,6.8,D,0
0.4936,127.9838,318.5,1.2,1.1,2026-01-22,0626,Aqua,MODIS,21,61.03,298.7,12.3,D,2
0.5041,127.8895,313.3,1.2,1.1,2026-01-22,0626,Aqua,MODIS,20,61.03,296.9,7.2,D,0
-1.9959,110.4637,324.1,1.5,1.2,2026-01-22,0803,Aqua,MODIS,80,61.03,291.8,26.4,D,0
-2.1579,110.1197,304.1,1.4,1.2,2026-01-22,0803,Aqua,MODIS,17,61.03,273.2,6.7,D,0
-1.1683,102.7561,312.4,1.4,1.2,2026-01-22,0804,Aqua,MODIS,72,61.03,286.5,13,D,0
-0.0641,103.0208,313,1.3,1.1,2026-01-22,0804,Aqua,MODIS,70,61.03,286,13.2,D,0
-0.0482,103.1308,315.4,1.3,1.1,2026-01-22,0804,Aqua,MODIS,74,61.03,289.1,14.5,D,0
0.4182,109.0316,325.4,1.3,1.1,2026-01-22,0804,Aqua,MODIS,80,61.03,298,24.2,D,0
0.236,109.1853,317,1.3,1.1,2026-01-22,0804,Aqua,MODIS,61,61.03,290.7,14.8,D,0
0.2376,109.1966,315.6,1.3,1.1,2026-01-22,0804,Aqua,MODIS,65,61.03,290.5,13.3,D,0
1.0765,109.1104,325.3,1.3,1.1,2026-01-22,0804,Aqua,MODIS,52,61.03,294.7,22.8,D,0
0.2645,109.4522,313.1,1.4,1.2,2026-01-22,0804,Aqua,MODIS,64,61.03,287,12,D,0
0.2391,109.6198,315.5,1.4,1.2,2026-01-22,0804,Aqua,MODIS,66,61.03,283.1,17.6,D,0
0.2409,109.632,316.5,1.4,1.2,2026-01-22,0804,Aqua,MODIS,69,61.03,284.8,18.6,D,0
0.0755,109.4206,321.8,1.3,1.1,2026-01-22,0804,Aqua,MODIS,78,61.03,291.9,21.6,D,0
0.9318,104.5269,318.1,1.1,1,2026-01-22,0804,Aqua,MODIS,69,61.03,295.6,10.6,D,0
1.0864,109.1089,335.6,1.3,1.1,2026-01-22,0804,Aqua,MODIS,88,61.03,294.6,42.5,D,0
